EmployeeID,Age,Attrition,BusinessTravel,Department,JobRole,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1178,45,Yes,Travel_Rarely,Research & Development,Research Scientist,2,3,Marketing,3,Male,3,2,Married,10159,2,Yes,14,3,0,8,5,4,5,0,3
1179,40,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Human Resources,3,Male,2,3,Single,7244,2,No,11,3,1,10,2,3,7,1,5
1180,29,Yes,Travel_Rarely,Research & Development,Healthcare Representative,1,3,Medical,2,Male,1,1,Single,3677,4,No,12,3,2,9,2,3,9,0,5
1181,47,No,Travel_Rarely,Sales,Manager,1,3,Marketing,3,Male,1,3,Married,4317,4,No,12,3,1,1,2,3,1,1,1
1182,32,Yes,Travel_Rarely,Sales,Sales Representative,7,3,Other,4,Female,2,2,Married,6712,3,Yes,16,3,1,12,1,3,12,2,1
1183,26,Yes,Travel_Rarely,Research & Development,Healthcare Representative,5,3,Other,1,Male,2,3,Single,8797,1,Yes,11,3,1,4,6,3,1,1,1
1184,38,Yes,Travel_Rarely,Sales,Sales Representative,25,4,Technical Degree,4,Male,1,2,Married,6531,2,No,17,4,0,14,2,2,13,3,0
1185,35,No,Non-Travel,Research & Development,Research Scientist,3,3,Marketing,3,Male,3,3,Married,9517,2,No,18,3,0,14,0,3,14,0,0
1186,31,No,Travel_Frequently,Research & Development,Laboratory Technician,14,3,Medical,2,Male,4,4,Married,7392,3,No,13,3,1,13,3,3,13,0,6
1187,32,No,Travel_Frequently,Sales,Manager,16,3,Medical,1,Male,3,3,Single,10776,0,No,11,4,0,3,2,3,2,1,2
1188,34,Yes,Travel_Rarely,Research & Development,Research Scientist,1,5,Life Sciences,4,Male,2,1,Married,4544,0,Yes,21,3,2,13,4,2,6,0,4
1189,18,No,Travel_Rarely,Research & Development,Healthcare Representative,1,2,Technical Degree,2,Male,5,2,Married,14528,1,No,12,3,1,0,3,3,0,0,0
1190,50,Yes,Travel_Frequently,Research & Development,Manager,1,4,Technical Degree,3,Male,1,4,Single,8041,3,Yes,13,3,3,8,6,1,8,6,1
1191,22,No,Non-Travel,Sales,Manager,4,2,Human Resources,4,Female,3,3,Married,11540,2,No,15,3,0,4,2,3,4,0,4
1192,32,Yes,Travel_Rarely,Sales,Sales Representative,4,1,Other,3,Male,1,2,Single,6689,3,Yes,22,3,0,14,3,3,13,2,1
1193,37,No,Travel_Rarely,Research & Development,Manager,9,4,Marketing,1,Male,2,3,Married,9770,3,No,14,3,2,7,0,3,7,1,0
1194,30,No,Non-Travel,Research & Development,Laboratory Technician,2,5,Life Sciences,2,Male,2,4,Married,5765,5,No,17,3,0,1,2,3,1,0,1
1195,31,No,Travel_Rarely,Research & Development,Manufacturing Director,10,4,Medical,3,Male,4,2,Married,12920,3,No,11,3,2,9,3,3,2,2,0
1196,32,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Medical,4,Female,3,4,Married,10164,5,No,17,3,0,1,3,2,1,1,0
1197,37,No,Travel_Rarely,Research & Development,Laboratory Technician,9,3,Medical,3,Female,1,4,Married,6597,1,No,14,3,2,4,2,1,3,0,1
1198,39,No,Travel_Rarely,Research & Development,Manager,10,1,Medical,4,Male,1,4,Married,5577,4,No,18,3,2,20,1,4,13,0,3
1199,33,No,Travel_Rarely,Research & Development,Manager,9,2,Marketing,2,Male,3,2,Married,5106,4,No,21,3,2,3,3,2,2,2,0
1200,31,No,Non-Travel,Research & Development,Manager,16,1,Technical Degree,3,Female,3,2,Married,6807,0,No,16,3,2,9,2,2,7,0,1
1201,47,No,Travel_Rarely,Human Resources,Human Resources,2,1,Medical,1,Female,4,1,Divorced,14628,1,No,14,4,1,15,3,3,6,2,1
1202,55,No,Travel_Rarely,Sales,Manager,7,3,Medical,1,Male,2,4,Single,7657,2,Yes,12,3,1,27,5,2,15,0,1
1203,22,Yes,Travel_Rarely,Sales,Sales Representative,26,3,Medical,2,Male,3,3,Divorced,8575,1,Yes,20,3,0,4,3,3,4,0,2
1204,33,Yes,Travel_Rarely,Sales,Sales Executive,4,3,Medical,1,Female,1,2,Single,4230,2,Yes,11,3,1,0,1,1,0,0,0
1205,27,Yes,Travel_Rarely,Research & Development,Healthcare Representative,12,3,Medical,1,Female,3,4,Married,12601,4,No,14,3,0,2,1,4,2,0,2
1206,38,Yes,Travel_Frequently,Research & Development,Healthcare Representative,2,2,Life Sciences,4,Male,2,3,Single,6189,1,Yes,16,4,0,9,5,4,8,8,2
1207,48,No,Travel_Frequently,Research & Development,Healthcare Representative,3,4,Human Resources,3,Female,2,1,Single,8478,2,No,21,3,1,9,2,4,7,0,1
1208,23,No,Travel_Rarely,Sales,Sales Representative,5,3,Marketing,3,Male,5,1,Married,14605,0,No,11,3,2,5,2,4,5,0,3
1209,26,No,Travel_Rarely,Research & Development,Manufacturing Director,1,2,Life Sciences,4,Female,2,3,Divorced,6144,0,No,20,3,1,4,3,1,2,1,0
1210,43,No,Travel_Rarely,Sales,Sales Representative,27,2,Medical,3,Male,2,3,Married,7342,1,No,12,3,2,17,4,2,12,0,1
1211,41,No,Travel_Rarely,Research & Development,Manufacturing Director,13,4,Medical,4,Male,1,3,Single,2800,3,No,11,3,0,1,6,1,1,1,1
1212,46,No,Travel_Rarely,Research & Development,Laboratory Technician,12,2,Technical Degree,3,Female,2,1,Married,6760,1,Yes,15,3,0,19,0,4,19,2,8
1213,38,Yes,Travel_Rarely,Sales,Manager,1,3,Human Resources,1,Female,2,1,Married,4780,1,No,12,4,1,9,3,1,4,2,2
1214,27,No,Travel_Frequently,Research & Development,Manufacturing Director,29,4,Human Resources,3,Male,3,1,Married,3520,2,No,15,3,2,5,1,2,4,0,0
1215,23,No,Travel_Rarely,Sales,Sales Representative,9,2,Life Sciences,4,Male,4,4,Married,13605,2,Yes,16,3,0,5,1,2,5,0,4
1216,18,No,Non-Travel,Research & Development,Laboratory Technician,16,3,Marketing,3,Male,1,2,Married,4579,3,No,20,3,0,0,1,3,0,0,0
1217,36,Yes,Travel_Rarely,Research & Development,Research Scientist,1,2,Other,3,Male,3,2,Divorced,6657,4,No,17,4,0,3,5,2,1,1,0
1218,35,No,Travel_Rarely,Research & Development,Healthcare Representative,11,4,Human Resources,1,Female,4,2,Single,11812,4,No,18,3,1,4,1,3,3,0,1
1219,39,No,Travel_Rarely,Sales,Sales Executive,4,2,Other,3,Male,3,1,Divorced,8238,4,No,13,3,0,5,3,2,0,0,0
1220,38,No,Travel_Rarely,Research & Development,Manufacturing Director,3,4,Life Sciences,3,Female,2,3,Divorced,5611,1,No,14,3,0,12,1,2,10,1,0
1221,30,No,Travel_Rarely,Research & Development,Manufacturing Director,3,4,Technical Degree,3,Male,2,1,Married,7357,2,No,14,3,0,12,4,2,12,0,2
1222,31,No,Travel_Rarely,Sales,Manager,1,1,Marketing,3,Male,1,3,Single,6004,1,No,11,3,0,4,2,3,2,2,2
1223,36,No,Travel_Rarely,Research & Development,Research Scientist,5,4,Life Sciences,4,Male,4,1,Married,13147,7,No,14,4,1,13,3,3,3,0,1
1224,46,No,Travel_Frequently,Sales,Manager,29,3,Life Sciences,3,Male,2,2,Married,6985,1,No,14,3,1,16,3,3,16,2,8
1225,31,No,Travel_Rarely,Research & Development,Manager,4,2,Life Sciences,3,Male,1,3,Married,4250,3,Yes,17,3,0,8,4,3,5,2,5
1226,25,No,Travel_Rarely,Research & Development,Manager,11,2,Other,1,Female,5,3,Married,13577,1,Yes,16,3,0,7,5,3,7,1,0
1227,41,No,Travel_Rarely,Research & Development,Manager,1,3,Human Resources,4,Female,2,4,Married,6560,3,No,14,3,0,14,0,4,12,0,5
1228,26,Yes,Travel_Frequently,Research & Development,Healthcare Representative,19,4,Medical,1,Female,1,4,Married,4933,3,Yes,11,4,0,8,0,4,8,2,1
1229,30,No,Travel_Rarely,Research & Development,Research Scientist,25,5,Medical,4,Male,2,3,Married,8501,2,No,17,3,0,4,1,3,4,2,0
1230,22,No,Travel_Rarely,Sales,Manager,8,3,Medical,2,Female,3,1,Married,7719,7,No,15,4,0,4,4,2,4,0,0
1231,52,No,Non-Travel,Research & Development,Manufacturing Director,4,4,Technical Degree,1,Female,1,4,Married,3638,1,Yes,13,3,0,8,4,3,4,0,4
1232,38,No,Travel_Rarely,Research & Development,Manager,11,1,Other,2,Female,3,1,Single,8335,2,No,18,3,0,11,3,2,1,1,1
1233,38,No,Travel_Rarely,Research & Development,Research Scientist,5,3,Human Resources,3,Female,3,3,Married,7592,0,No,16,3,2,3,2,1,3,0,3
1234,32,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,4,Male,1,1,Married,6572,1,No,11,4,0,4,5,4,4,0,3
1235,29,No,Travel_Rarely,Research & Development,Research Scientist,22,1,Other,3,Male,3,3,Single,10766,2,No,18,3,2,1,1,3,0,0,0
1236,52,No,Travel_Rarely,Sales,Sales Representative,7,3,Marketing,4,Male,2,1,Single,5576,4,No,20,3,1,4,3,3,2,1,0
1237,33,No,Travel_Rarely,Research & Development,Research Scientist,4,1,Other,1,Male,2,2,Single,8368,5,Yes,16,3,0,6,2,2,0,0,0
1238,58,No,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,2,Female,2,1,Married,8118,4,No,11,3,1,1,3,3,1,1,0
1239,35,Yes,Travel_Frequently,Sales,Sales Executive,17,3,Human Resources,3,Male,1,1,Married,4137,3,No,11,3,0,9,1,2,6,3,3
1240,34,No,Travel_Rarely,Sales,Sales Executive,1,2,Life Sciences,4,Male,5,3,Single,12568,2,Yes,15,4,0,1,2,3,1,1,1
1241,45,No,Travel_Rarely,Research & Development,Manager,2,2,Technical Degree,1,Female,3,2,Married,7896,4,No,11,3,1,12,2,4,11,8,0
1242,49,No,Non-Travel,Sales,Sales Executive,29,4,Technical Degree,3,Male,1,1,Married,4357,3,No,11,3,0,5,4,1,3,0,3
1243,41,No,Travel_Frequently,Research & Development,Healthcare Representative,14,3,Other,3,Female,5,2,Married,13534,3,Yes,11,3,0,21,2,3,16,0,1
1244,38,No,Travel_Rarely,Research & Development,Healthcare Representative,21,4,Life Sciences,2,Male,1,1,Single,5131,2,No,17,3,0,3,5,3,1,1,1
1245,25,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Medical,3,Male,1,1,Divorced,4536,4,Yes,22,4,1,7,1,4,3,2,2
1246,35,No,Travel_Rarely,Research & Development,Healthcare Representative,14,3,Other,3,Male,1,3,Single,3444,4,No,11,3,1,3,2,4,0,0,0
1247,31,No,Travel_Rarely,Research & Development,Healthcare Representative,12,3,Technical Degree,3,Female,1,3,Divorced,4566,4,No,15,3,0,6,4,1,4,1,1
1248,37,No,Travel_Frequently,Research & Development,Laboratory Technician,16,3,Human Resources,3,Female,2,3,Single,6668,3,No,12,3,1,1,2,2,1,0,1
1249,34,No,Travel_Rarely,Research & Development,Manager,9,2,Medical,3,Female,1,2,Single,4444,3,No,14,3,0,16,4,1,13,1,1
1250,40,No,Travel_Rarely,Research & Development,Manager,1,2,Life Sciences,1,Male,1,2,Married,7740,2,No,20,3,1,7,4,3,4,1,0
1251,48,No,Travel_Rarely,Sales,Sales Executive,2,2,Medical,3,Male,2,4,Married,6540,3,No,12,3,0,3,0,3,1,1,0
1252,38,No,Travel_Rarely,Research & Development,Research Scientist,3,4,Human Resources,3,Male,1,3,Single,6835,2,No,20,3,0,14,1,3,4,2,1
1253,24,No,Travel_Frequently,Human Resources,Human Resources,2,3,Other,4,Male,2,3,Married,8136,2,No,15,3,1,0,2,4,0,0,0
1254,35,No,Travel_Rarely,Sales,Sales Representative,10,2,Life Sciences,4,Female,2,3,Married,5440,5,Yes,16,4,1,3,1,4,1,1,1
1255,46,No,Travel_Rarely,Research & Development,Healthcare Representative,6,3,Technical Degree,3,Male,3,3,Divorced,7485,4,No,17,3,1,0,5,2,0,0,0
1256,43,No,Travel_Rarely,Research & Development,Research Scientist,22,3,Marketing,4,Male,4,4,Divorced,9758,3,Yes,12,3,0,0,2,3,0,0,0
1257,47,No,Non-Travel,Research & Development,Research Scientist,21,4,Life Sciences,1,Male,4,2,Single,14904,2,No,11,4,1,10,4,2,6,6,6
1258,41,No,Travel_Rarely,Research & Development,Healthcare Representative,1,3,Marketing,1,Male,4,4,Single,10908,1,No,16,4,1,4,2,3,3,0,3
1259,34,No,Travel_Rarely,Sales,Manager,29,4,Human Resources,3,Female,1,1,Single,1009,2,No,11,3,1,11,3,4,2,0,2
1260,43,No,Travel_Rarely,Sales,Sales Executive,1,1,Technical Degree,3,Male,2,2,Divorced,7926,3,No,13,3,1,3,5,2,0,0,0
1261,22,No,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Marketing,2,Female,1,4,Single,9800,2,Yes,24,4,0,4,5,3,4,0,1
1262,18,No,Travel_Frequently,Research & Development,Manufacturing Director,9,2,Marketing,4,Female,3,1,Married,10099,3,Yes,12,3,0,0,2,1,0,0,0
1263,30,No,Non-Travel,Research & Development,Research Scientist,10,3,Human Resources,4,Female,2,3,Married,5984,1,No,14,3,1,2,2,3,2,0,2
1264,38,No,Travel_Rarely,Sales,Sales Executive,4,2,Other,3,Male,1,2,Single,2078,3,No,21,3,0,7,2,4,5,1,2
1265,48,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Marketing,4,Male,1,1,Single,6910,1,Yes,13,3,1,7,1,2,1,1,1
1266,41,No,Travel_Rarely,Research & Development,Manufacturing Director,8,4,Other,2,Male,2,2,Divorced,6490,5,No,17,3,1,10,2,3,10,10,0
1267,35,No,Travel_Rarely,Sales,Sales Executive,4,3,Technical Degree,4,Male,2,3,Divorced,1680,2,No,12,3,0,5,3,2,2,2,0
1268,43,Yes,Travel_Rarely,Research & Development,Research Scientist,29,2,Other,3,Male,1,1,Married,6043,4,Yes,12,3,1,18,2,3,13,3,3
1269,40,No,Travel_Rarely,Research & Development,Healthcare Representative,13,3,Other,4,Male,1,4,Married,5382,1,No,19,4,2,4,3,3,1,1,1
1270,38,No,Travel_Rarely,Sales,Sales Executive,3,2,Life Sciences,4,Female,5,2,Married,16152,3,No,18,3,0,2,2,2,1,1,1
1271,42,No,Travel_Frequently,Research & Development,Research Scientist,29,2,Human Resources,2,Male,3,4,Single,8950,8,No,18,3,2,2,2,2,0,0,0
1272,35,Yes,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,3,Male,2,1,Married,8601,2,No,15,4,0,5,0,1,5,1,5
1273,36,No,Travel_Frequently,Research & Development,Research Scientist,17,3,Technical Degree,2,Female,3,4,Married,8963,3,No,15,3,3,8,3,2,6,0,1
1274,43,Yes,Travel_Rarely,Sales,Manager,8,3,Technical Degree,4,Male,4,3,Single,9477,3,No,15,3,1,1,4,2,1,0,0
1275,42,Yes,Travel_Rarely,Research & Development,Healthcare Representative,10,3,Technical Degree,1,Male,1,3,Married,1769,1,Yes,17,3,1,0,3,3,0,0,0
1276,39,No,Travel_Rarely,Sales,Sales Executive,29,4,Marketing,1,Female,5,3,Single,13221,5,No,11,3,0,0,4,1,0,0,0
1277,33,No,Travel_Frequently,Sales,Manager,23,1,Other,3,Male,2,4,Single,3163,2,Yes,13,4,0,12,3,3,9,0,3
1278,24,No,Travel_Rarely,Sales,Sales Representative,1,1,Other,3,Female,1,4,Married,4776,3,Yes,11,3,1,6,2,3,6,2,3
1279,43,Yes,Travel_Rarely,Research & Development,Manufacturing Director,4,4,Marketing,1,Female,2,4,Married,3439,3,Yes,16,3,2,0,2,3,0,0,0
1280,29,No,Travel_Frequently,Research & Development,Manager,2,3,Marketing,1,Male,1,2,Divorced,2044,2,Yes,18,4,0,3,2,2,2,1,0
1281,56,No,Travel_Rarely,Research & Development,Laboratory Technician,15,4,Marketing,2,Male,1,3,Single,1349,4,Yes,14,3,2,11,4,3,10,0,4
1282,35,No,Travel_Rarely,Sales,Manager,5,4,Medical,4,Male,2,3,Single,5463,0,No,16,3,0,10,6,3,5,2,4
1283,37,No,Travel_Frequently,Research & Development,Research Scientist,5,4,Medical,4,Male,2,3,Married,4998,4,No,16,3,0,4,3,2,4,0,4
1284,50,No,Travel_Rarely,Research & Development,Healthcare Representative,1,3,Medical,4,Male,1,4,Married,4765,4,No,18,3,0,3,5,3,0,0,0
1285,28,No,Travel_Frequently,Research & Development,Manager,2,4,Technical Degree,1,Male,3,4,Married,7058,3,No,11,3,0,4,5,3,0,0,0
1286,29,No,Travel_Rarely,Research & Development,Laboratory Technician,14,3,Human Resources,3,Female,1,2,Divorced,7205,1,No,15,3,0,3,3,3,3,3,0
1287,43,Yes,Travel_Rarely,Research & Development,Healthcare Representative,11,4,Marketing,4,Male,3,1,Divorced,10212,2,No,17,3,0,1,2,4,1,1,0
1288,32,Yes,Travel_Rarely,Sales,Sales Executive,16,3,Human Resources,3,Male,2,3,Divorced,5422,4,Yes,13,3,2,13,1,3,6,2,1
1289,43,No,Travel_Rarely,Research & Development,Research Scientist,27,2,Life Sciences,3,Male,2,4,Married,5806,1,No,18,3,0,7,1,2,7,1,3
1290,24,Yes,Travel_Rarely,Sales,Sales Representative,18,4,Life Sciences,3,Male,2,4,Married,6112,2,Yes,15,3,1,4,5,4,0,0,0
1291,42,No,Travel_Rarely,Sales,Sales Representative,13,4,Technical Degree,3,Male,2,1,Divorced,5350,2,No,13,3,1,2,0,3,2,1,0
1292,43,No,Travel_Frequently,Research & Development,Healthcare Representative,24,3,Other,4,Male,1,2,Single,3764,2,No,11,3,0,8,3,3,0,0,0
1293,39,No,Travel_Rarely,Research & Development,Healthcare Representative,10,3,Other,4,Male,1,4,Single,5591,4,No,18,3,0,4,2,3,2,0,0
1294,42,No,Travel_Rarely,Research & Development,Laboratory Technician,5,1,Other,3,Female,2,2,Single,7984,2,No,17,3,0,5,2,1,5,2,5
1295,32,No,Travel_Frequently,Sales,Manager,15,4,Marketing,4,Male,1,1,Single,9096,2,No,15,3,1,14,1,3,8,0,3
1296,29,No,Non-Travel,Sales,Sales Executive,15,2,Technical Degree,2,Male,2,3,Single,3993,9,No,15,3,0,4,3,1,3,3,0
1297,45,Yes,Travel_Frequently,Research & Development,Healthcare Representative,5,1,Human Resources,3,Female,1,3,Single,4933,2,Yes,15,3,0,0,3,2,0,0,0
1298,47,No,Travel_Rarely,Sales,Sales Executive,29,3,Medical,1,Male,3,2,Married,9546,0,No,15,4,1,3,2,3,3,1,2
1299,44,No,Travel_Rarely,Research & Development,Laboratory Technician,7,3,Other,2,Male,5,4,Married,10381,2,No,11,3,0,0,5,3,0,0,0
1300,53,No,Travel_Frequently,Sales,Manager,3,2,Other,4,Male,4,4,Married,9645,5,No,13,3,0,5,2,4,0,0,0
1301,48,No,Travel_Frequently,Sales,Manager,12,2,Life Sciences,2,Male,1,3,Married,3093,2,Yes,17,4,1,9,2,3,5,0,2
1302,47,Yes,Travel_Frequently,Research & Development,Manager,6,1,Other,2,Female,2,1,Single,7091,3,No,14,3,2,1,1,2,1,1,1
1303,36,No,Travel_Rarely,Sales,Sales Executive,29,4,Other,1,Female,2,3,Married,4899,3,No,13,3,2,13,2,2,13,0,1
1304,18,No,Travel_Rarely,Sales,Sales Representative,1,3,Technical Degree,3,Female,2,3,Divorced,4302,1,No,11,3,1,0,1,3,0,0,0
1305,35,No,Travel_Rarely,Research & Development,Healthcare Representative,29,3,Technical Degree,2,Male,3,2,Married,9772,3,No,17,3,0,0,5,2,0,0,0
1306,33,No,Travel_Frequently,Sales,Sales Executive,1,3,Life Sciences,1,Female,1,1,Married,5905,2,No,17,3,0,2,2,3,1,0,1
1307,36,No,Travel_Frequently,Research & Development,Laboratory Technician,6,1,Medical,2,Male,2,2,Divorced,8788,4,Yes,13,4,1,7,2,3,4,0,3
1308,43,No,Travel_Frequently,Sales,Sales Executive,14,3,Technical Degree,3,Male,2,4,Married,4668,4,No,11,3,1,5,3,4,3,3,0
1309,41,Yes,Travel_Rarely,Sales,Sales Executive,24,3,Life Sciences,1,Male,1,1,Single,4673,2,No,13,3,1,2,2,3,0,0,0
1310,41,No,Travel_Rarely,Research & Development,Healthcare Representative,8,4,Other,4,Male,1,1,Married,2681,6,No,11,3,1,5,3,1,5,0,0
1311,46,No,Non-Travel,Research & Development,Healthcare Representative,18,3,Other,2,Male,1,3,Divorced,3249,2,No,12,3,0,3,3,3,1,1,1
1312,36,No,Non-Travel,Sales,Manager,11,2,Other,4,Male,2,2,Single,5969,3,No,11,3,1,3,2,3,3,3,0
1313,53,Yes,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Medical,4,Male,1,2,Single,5272,0,No,13,3,0,3,2,2,2,0,0
1314,52,No,Travel_Rarely,Research & Development,Research Scientist,6,3,Technical Degree,3,Male,1,1,Single,4911,1,No,11,3,1,1,3,3,0,0,0
1315,34,No,Non-Travel,Human Resources,Manager,16,1,Medical,3,Female,3,1,Single,7197,3,No,12,3,1,2,2,1,2,1,2
1316,54,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Other,3,Male,2,1,Divorced,7439,4,Yes,15,3,0,9,0,3,5,1,5
1317,24,No,Travel_Rarely,Sales,Sales Representative,14,4,Other,4,Female,1,4,Single,8463,2,No,17,3,0,2,4,2,0,0,0
1318,43,No,Travel_Rarely,Research & Development,Healthcare Representative,11,1,Life Sciences,2,Female,2,4,Married,9222,1,No,15,3,2,5,3,2,4,4,0
1319,35,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Life Sciences,4,Male,1,2,Divorced,4301,1,No,11,3,3,1,4,4,0,0,0
1320,43,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Other,4,Female,3,3,Single,6663,3,No,15,3,1,5,3,3,2,2,2
1321,28,No,Travel_Rarely,Research & Development,Healthcare Representative,7,3,Life Sciences,2,Male,1,2,Married,7365,4,Yes,16,3,1,10,1,3,10,3,1
1322,32,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Medical,3,Male,4,1,Divorced,7817,1,No,14,3,0,3,2,2,1,0,1
1323,35,No,Travel_Frequently,Research & Development,Manager,9,4,Technical Degree,3,Female,5,3,Single,11547,5,No,16,3,1,3,1,4,2,1,2
1324,35,Yes,Travel_Rarely,Sales,Sales Executive,4,3,Other,4,Male,1,4,Married,4006,1,No,11,3,3,4,3,3,2,1,2
1325,47,Yes,Travel_Frequently,Sales,Sales Executive,11,2,Technical Degree,1,Male,1,2,Married,1295,3,Yes,16,3,1,9,5,3,7,0,3
1326,42,No,Travel_Rarely,Research & Development,Research Scientist,6,2,Life Sciences,3,Female,1,4,Married,8961,4,Yes,13,3,0,4,2,3,1,1,1
1327,27,No,Travel_Rarely,Research & Development,Manager,24,2,Other,3,Male,2,2,Married,5508,2,No,14,3,1,5,1,2,4,0,0
1328,36,No,Travel_Rarely,Research & Development,Laboratory Technician,2,4,Human Resources,4,Male,2,4,Married,6778,2,No,19,3,2,6,4,3,3,3,3
1329,49,Yes,Travel_Rarely,Research & Development,Manager,8,3,Life Sciences,2,Female,3,3,Married,9566,3,No,20,3,1,1,2,3,0,0,0
1330,34,No,Travel_Rarely,Sales,Manager,10,5,Marketing,3,Male,2,4,Married,4400,2,No,14,3,0,9,0,4,5,0,1
1331,36,No,Travel_Frequently,Research & Development,Research Scientist,3,1,Human Resources,3,Female,3,3,Single,8931,1,No,19,3,0,2,2,3,1,0,0
1332,40,No,Travel_Rarely,Research & Development,Laboratory Technician,9,3,Marketing,3,Female,1,1,Married,3486,3,No,17,3,0,6,1,2,4,1,4
1333,29,No,Travel_Rarely,Research & Development,Manager,5,3,Human Resources,4,Female,1,4,Married,5924,4,Yes,11,3,3,10,3,2,10,2,2
1334,32,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Human Resources,2,Male,3,4,Single,8531,3,No,16,4,1,8,3,1,5,4,5
1335,44,No,Travel_Rarely,Sales,Manager,3,2,Human Resources,3,Male,2,2,Divorced,4994,3,Yes,15,4,0,3,5,3,2,2,0
1336,27,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Other,3,Male,3,1,Single,10237,2,No,13,3,1,6,4,2,1,0,1
1337,35,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Human Resources,1,Female,2,3,Married,8017,2,No,13,3,1,10,3,2,5,5,0
1338,33,No,Travel_Rarely,Research & Development,Manager,1,5,Other,3,Male,1,3,Single,6489,2,No,18,3,0,1,4,3,1,1,0
1339,57,Yes,Non-Travel,Sales,Sales Representative,1,2,Life Sciences,3,Male,1,3,Divorced,4796,3,No,12,3,0,4,3,2,1,1,1
1340,37,No,Non-Travel,Sales,Sales Representative,2,3,Marketing,4,Male,1,3,Single,3682,3,Yes,11,4,0,7,2,3,5,0,0
1341,18,No,Travel_Frequently,Research & Development,Healthcare Representative,1,4,Life Sciences,1,Male,3,4,Married,8411,2,No,19,3,1,0,3,4,0,0,0
1342,23,Yes,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Other,4,Female,1,2,Married,1623,1,No,11,3,1,5,1,2,5,0,0
1343,50,No,Travel_Rarely,Research & Development,Laboratory Technician,3,3,Marketing,2,Male,4,1,Divorced,11484,5,No,18,3,0,7,2,2,1,1,0
1344,21,No,Travel_Frequently,Research & Development,Manufacturing Director,3,3,Other,4,Male,2,2,Single,7937,1,No,17,3,0,3,3,4,3,2,0
1345,35,No,Travel_Rarely,Sales,Sales Executive,24,3,Human Resources,4,Female,2,3,Married,8128,3,Yes,15,3,1,12,0,3,11,5,2
1346,30,No,Travel_Rarely,Sales,Sales Executive,29,4,Technical Degree,2,Male,1,3,Married,5261,3,No,12,3,0,12,4,1,12,0,0
1347,26,Yes,Travel_Rarely,Research & Development,Laboratory Technician,4,3,Life Sciences,1,Male,1,3,Single,4699,2,Yes,17,3,0,2,4,3,1,1,1
1348,32,Yes,Travel_Rarely,Research & Development,Manufacturing Director,9,2,Technical Degree,4,Male,1,1,Married,6525,2,Yes,17,3,1,3,0,3,0,0,0
1349,34,No,Travel_Frequently,Sales,Sales Executive,29,1,Technical Degree,2,Female,2,4,Married,7499,4,Yes,15,3,1,7,2,2,5,3,0
1350,35,No,Travel_Rarely,Research & Development,Healthcare Representative,9,4,Medical,4,Male,1,4,Divorced,5855,3,No,21,3,0,6,3,2,4,4,0
1351,44,No,Travel_Rarely,Research & Development,Manager,14,4,Marketing,4,Female,2,3,Divorced,8941,2,No,18,4,0,6,1,3,1,1,0
